name,date,total
Parking Kiosk,8/18/2018 9:00,131
Parking Kiosk,8/18/2018 10:00,122
Parking Kiosk,8/18/2018 11:00,130
Parking Kiosk,8/18/2018 12:00,93
Parking Kiosk,8/18/2018 13:00,121
Parking Kiosk,8/18/2018 14:00,132
Parking Kiosk,8/18/2018 15:00,105
Parking Kiosk,8/18/2018 16:00,74
Parking Kiosk,8/18/2018 17:00,105
Parking Kiosk,8/18/2018 18:00,89
Parking Kiosk,8/18/2018 19:00,94
Parking Kiosk,8/18/2018 20:00,63
Parking Kiosk,8/18/2018 21:00,63
Parking Kiosk,8/18/2018 22:00,39
Parking Kiosk,8/18/2018 23:00,20
Parking Kiosk,8/19/2018 0:00,18
Parking Kiosk,8/19/2018 1:00,7
Parking Kiosk,8/19/2018 2:00,4
Parking Kiosk,8/19/2018 3:00,8
Parking Kiosk,8/19/2018 4:00,4
Parking Kiosk,8/19/2018 5:00,12
Parking Kiosk,8/19/2018 6:00,23
Parking Kiosk,8/19/2018 7:00,31
Parking Kiosk,8/19/2018 8:00,63
Parking Kiosk,8/19/2018 9:00,88
Parking Kiosk,8/19/2018 10:00,87
Parking Kiosk,8/19/2018 11:00,76
Parking Kiosk,8/19/2018 12:00,98
Parking Kiosk,8/19/2018 13:00,96
Parking Kiosk,8/19/2018 14:00,111
Parking Kiosk,8/19/2018 15:00,99
Parking Kiosk,8/19/2018 16:00,98
Parking Kiosk,8/19/2018 17:00,92
Parking Kiosk,8/19/2018 18:00,79
Parking Kiosk,8/19/2018 19:00,80
Parking Kiosk,8/19/2018 20:00,120
Parking Kiosk,8/19/2018 21:00,30
Parking Kiosk,8/19/2018 22:00,35
Parking Kiosk,8/19/2018 23:00,18
Parking Kiosk,8/20/2018 0:00,7
Parking Kiosk,8/20/2018 1:00,6
Parking Kiosk,8/20/2018 2:00,6
Parking Kiosk,8/20/2018 3:00,7
Parking Kiosk,8/20/2018 4:00,12
Parking Kiosk,8/20/2018 5:00,49
Parking Kiosk,8/20/2018 6:00,152
Parking Kiosk,8/20/2018 7:00,366
Parking Kiosk,8/20/2018 8:00,529
Parking Kiosk,8/20/2018 9:00,434
Parking Kiosk,8/20/2018 10:00,446
Parking Kiosk,8/20/2018 11:00,511
Parking Kiosk,8/20/2018 12:00,485
Parking Kiosk,8/20/2018 13:00,480
Parking Kiosk,8/20/2018 14:00,455
Parking Kiosk,8/20/2018 15:00,486
Parking Kiosk,8/20/2018 16:00,503
Parking Kiosk,8/20/2018 17:00,363
Parking Kiosk,8/20/2018 18:00,341
Parking Kiosk,8/20/2018 19:00,150
Parking Kiosk,8/20/2018 20:00,107
Parking Kiosk,8/20/2018 21:00,57
Parking Kiosk,8/20/2018 22:00,38
Parking Kiosk,8/20/2018 23:00,26
Parking Kiosk,8/21/2018 0:00,13
Parking Kiosk,8/21/2018 1:00,3
Parking Kiosk,8/21/2018 2:00,4
Parking Kiosk,8/21/2018 3:00,4
Parking Kiosk,8/21/2018 4:00,6
Parking Kiosk,8/21/2018 5:00,37
Parking Kiosk,8/21/2018 6:00,139
Parking Kiosk,8/21/2018 7:00,209
Parking Kiosk,8/21/2018 8:00,342
Parking Kiosk,8/21/2018 9:00,257
Parking Kiosk,8/21/2018 10:00,452
Parking Kiosk,8/21/2018 11:00,475
Parking Kiosk,8/21/2018 12:00,457
Parking Kiosk,8/21/2018 13:00,503
Parking Kiosk,8/21/2018 14:00,587
Parking Kiosk,8/21/2018 15:00,538
Parking Kiosk,8/21/2018 16:00,540
Parking Kiosk,8/21/2018 17:00,439
Parking Kiosk,8/21/2018 18:00,298
Parking Kiosk,8/21/2018 19:00,222
Parking Kiosk,8/21/2018 20:00,126
Parking Kiosk,8/21/2018 21:00,102
Parking Kiosk,8/21/2018 22:00,59
Parking Kiosk,8/21/2018 23:00,37
Parking Kiosk,8/22/2018 0:00,14
Parking Kiosk,8/22/2018 1:00,17
Parking Kiosk,8/22/2018 2:00,8
Parking Kiosk,8/22/2018 3:00,6
Parking Kiosk,8/22/2018 4:00,10
Parking Kiosk,8/22/2018 5:00,56
Parking Kiosk,8/22/2018 6:00,180
Parking Kiosk,8/22/2018 7:00,278
Parking Kiosk,8/22/2018 8:00,517
Parking Kiosk,8/22/2018 9:00,424
Parking Kiosk,8/22/2018 10:00,460
Parking Kiosk,8/22/2018 11:00,390
Parking Kiosk,8/22/2018 12:00,472
Parking Kiosk,8/22/2018 13:00,505
Art Building,8/16/2018 11:00,347
Art Building,8/16/2018 12:00,427
Art Building,8/16/2018 13:00,329
Art Building,8/16/2018 14:00,278
Art Building,8/16/2018 15:00,418
Art Building,8/16/2018 16:00,274
Art Building,8/16/2018 17:00,183
Art Building,8/16/2018 18:00,85
Art Building,8/16/2018 19:00,41
Art Building,8/16/2018 20:00,19
Art Building,8/16/2018 21:00,18
Art Building,8/16/2018 22:00,16
Art Building,8/16/2018 23:00,15
Art Building,8/17/2018 0:00,12
Art Building,8/17/2018 1:00,9
Art Building,8/17/2018 2:00,9
Art Building,8/17/2018 3:00,6
Art Building,8/17/2018 4:00,6
Art Building,8/17/2018 5:00,11
Art Building,8/17/2018 6:00,24
Art Building,8/17/2018 7:00,56
Art Building,8/17/2018 8:00,110
Art Building,8/17/2018 9:00,124
Art Building,8/17/2018 10:00,171
Art Building,8/17/2018 11:00,192
Art Building,8/17/2018 12:00,198
Art Building,8/17/2018 13:00,154
Art Building,8/17/2018 14:00,127
Art Building,8/17/2018 15:00,64
Art Building,8/17/2018 16:00,69
Art Building,8/17/2018 17:00,72
Art Building,8/17/2018 18:00,40
Art Building,8/17/2018 19:00,42
Art Building,8/17/2018 20:00,17
Art Building,8/17/2018 21:00,23
Art Building,8/17/2018 22:00,13
Art Building,8/17/2018 23:00,14
Art Building,8/18/2018 0:00,6
Art Building,8/18/2018 1:00,7
Art Building,8/18/2018 2:00,8
Art Building,8/18/2018 3:00,5
Art Building,8/18/2018 4:00,8
Art Building,8/18/2018 5:00,7
Art Building,8/18/2018 6:00,9
Art Building,8/18/2018 7:00,34
Art Building,8/18/2018 8:00,97
Art Building,8/18/2018 9:00,69
Art Building,8/18/2018 10:00,97
Art Building,8/18/2018 11:00,96
Art Building,8/18/2018 12:00,127
Art Building,8/18/2018 13:00,73
Art Building,8/18/2018 14:00,57
Art Building,8/18/2018 15:00,88
Art Building,8/18/2018 16:00,85
Art Building,8/18/2018 17:00,47
Art Building,8/18/2018 18:00,24
Art Building,8/18/2018 19:00,16
Art Building,8/18/2018 20:00,14
Art Building,8/18/2018 21:00,13
Art Building,8/18/2018 22:00,8
Art Building,8/18/2018 23:00,8
Art Building,8/19/2018 0:00,11
Art Building,8/19/2018 1:00,7
Art Building,8/19/2018 2:00,5
Art Building,8/19/2018 3:00,7
Art Building,8/19/2018 4:00,6
Art Building,8/19/2018 5:00,7
Art Building,8/19/2018 6:00,12
Art Building,8/19/2018 7:00,15
Art Building,8/19/2018 8:00,45
Art Building,8/19/2018 9:00,100
Art Building,8/19/2018 10:00,90
Art Building,8/19/2018 11:00,126
Art Building,8/19/2018 12:00,136
Art Building,8/19/2018 13:00,114
Art Building,8/19/2018 14:00,73
Art Building,8/19/2018 15:00,113
Art Building,8/19/2018 16:00,92
Art Building,8/19/2018 17:00,87
Art Building,8/19/2018 18:00,53
Art Building,8/19/2018 19:00,61
Art Building,8/19/2018 20:00,31
Art Building,8/19/2018 21:00,11
Art Building,8/19/2018 22:00,17
Art Building,8/19/2018 23:00,12
Art Building,8/20/2018 0:00,7
Art Building,8/20/2018 1:00,7
Art Building,8/20/2018 2:00,7
Art Building,8/20/2018 3:00,7
Art Building,8/20/2018 4:00,9
Art Building,8/20/2018 5:00,38
Art Building,8/20/2018 6:00,232
Art Building,8/20/2018 7:00,423
Art Building,8/20/2018 8:00,959
Art Building,8/20/2018 9:00,1219
Art Building,8/20/2018 10:00,1203
Art Building,8/20/2018 11:00,1355
Art Building,8/20/2018 12:00,1402
Art Building,8/20/2018 13:00,1207
Art Building,8/20/2018 14:00,1091
Art Building,8/20/2018 15:00,768
Art Building,8/20/2018 16:00,683
Art Building,8/20/2018 17:00,474
Art Building,8/20/2018 18:00,289
Art Building,8/20/2018 19:00,115
Art Building,8/20/2018 20:00,74
Art Building,8/20/2018 21:00,43
Art Building,8/20/2018 22:00,33
Art Building,8/20/2018 23:00,15
Art Building,8/21/2018 0:00,11
Art Building,8/21/2018 1:00,8
Art Building,8/21/2018 2:00,8
Art Building,8/21/2018 3:00,10
Art Building,8/21/2018 4:00,9
Art Building,8/21/2018 5:00,34
Art Building,8/21/2018 6:00,113
Art Building,8/21/2018 7:00,327
Art Building,8/21/2018 8:00,922
Art Building,8/21/2018 9:00,816
Art Building,8/21/2018 10:00,1257
Art Building,8/21/2018 11:00,1353
Art Building,8/21/2018 12:00,753
Art Building,8/21/2018 13:00,1194
Art Building,8/21/2018 14:00,991
Art Building,8/21/2018 15:00,652
Art Building,8/21/2018 16:00,604
Art Building,8/21/2018 17:00,388
Art Building,8/21/2018 18:00,210
Art Building,8/21/2018 19:00,132
Art Building,8/21/2018 20:00,69
Art Building,8/21/2018 21:00,61
Art Building,8/21/2018 22:00,31
Art Building,8/21/2018 23:00,14
Art Building,8/22/2018 0:00,12
Art Building,8/22/2018 1:00,11
Art Building,8/22/2018 2:00,9
Art Building,8/22/2018 3:00,8
Art Building,8/22/2018 4:00,8
Art Building,8/22/2018 5:00,41
Art Building,8/22/2018 6:00,110
Art Building,8/22/2018 7:00,308
Art Building,8/22/2018 8:00,838
Art Building,8/22/2018 9:00,1067
Art Building,8/22/2018 10:00,1121
Art Building,8/22/2018 11:00,1347
Art Building,8/22/2018 12:00,1315
Art Building,8/22/2018 13:00,1153
Kuykendall Hall East,8/16/2018 11:00,195
Kuykendall Hall East,8/16/2018 12:00,221
Kuykendall Hall East,8/16/2018 13:00,114
Kuykendall Hall East,8/16/2018 14:00,87
Kuykendall Hall East,8/16/2018 15:00,94
Kuykendall Hall East,8/16/2018 16:00,74
Kuykendall Hall East,8/16/2018 17:00,27
Kuykendall Hall East,8/16/2018 18:00,23
Kuykendall Hall East,8/16/2018 19:00,10
Kuykendall Hall East,8/16/2018 20:00,7
Kuykendall Hall East,8/16/2018 21:00,8
Kuykendall Hall East,8/16/2018 22:00,8
Kuykendall Hall East,8/16/2018 23:00,8
Kuykendall Hall East,8/17/2018 0:00,8
Kuykendall Hall East,8/17/2018 1:00,7
Kuykendall Hall East,8/17/2018 2:00,7
Kuykendall Hall East,8/17/2018 3:00,7
Kuykendall Hall East,8/17/2018 4:00,7
Kuykendall Hall East,8/17/2018 5:00,8
Kuykendall Hall East,8/17/2018 6:00,8
Kuykendall Hall East,8/17/2018 7:00,17
Kuykendall Hall East,8/17/2018 8:00,28
Kuykendall Hall East,8/17/2018 9:00,30
Kuykendall Hall East,8/17/2018 10:00,47
Kuykendall Hall East,8/17/2018 11:00,44
Kuykendall Hall East,8/17/2018 12:00,58
Kuykendall Hall East,8/17/2018 13:00,56
Kuykendall Hall East,8/17/2018 14:00,30
Kuykendall Hall East,8/17/2018 15:00,19
Kuykendall Hall East,8/17/2018 16:00,18
Kuykendall Hall East,8/17/2018 17:00,20
Kuykendall Hall East,8/17/2018 18:00,117
Kuykendall Hall East,8/17/2018 19:00,7
Kuykendall Hall East,8/17/2018 20:00,9
Kuykendall Hall East,8/17/2018 21:00,7
Kuykendall Hall East,8/17/2018 22:00,9
Kuykendall Hall East,8/17/2018 23:00,7
Kuykendall Hall East,8/18/2018 0:00,6
Kuykendall Hall East,8/18/2018 1:00,8
Kuykendall Hall East,8/18/2018 2:00,5
Kuykendall Hall East,8/18/2018 3:00,5
Kuykendall Hall East,8/18/2018 4:00,5
Kuykendall Hall East,8/18/2018 5:00,5
Kuykendall Hall East,8/18/2018 6:00,8
Kuykendall Hall East,8/18/2018 7:00,7
Kuykendall Hall East,8/18/2018 8:00,16
Kuykendall Hall East,8/18/2018 9:00,20
Kuykendall Hall East,8/18/2018 10:00,27
Kuykendall Hall East,8/18/2018 11:00,19
Kuykendall Hall East,8/18/2018 12:00,20
Kuykendall Hall East,8/18/2018 13:00,29
Kuykendall Hall East,8/18/2018 14:00,22
Kuykendall Hall East,8/18/2018 15:00,12
Kuykendall Hall East,8/18/2018 16:00,18
Kuykendall Hall East,8/18/2018 17:00,18
Kuykendall Hall East,8/18/2018 18:00,9
Kuykendall Hall East,8/18/2018 19:00,7
Kuykendall Hall East,8/18/2018 20:00,7
Kuykendall Hall East,8/18/2018 21:00,5
Kuykendall Hall East,8/18/2018 22:00,7
Kuykendall Hall East,8/18/2018 23:00,7
Kuykendall Hall East,8/19/2018 0:00,7
Kuykendall Hall East,8/19/2018 1:00,7
Kuykendall Hall East,8/19/2018 2:00,5
Kuykendall Hall East,8/19/2018 3:00,5
Kuykendall Hall East,8/19/2018 4:00,6
Kuykendall Hall East,8/19/2018 5:00,5
Kuykendall Hall East,8/19/2018 6:00,8
Kuykendall Hall East,8/19/2018 7:00,10
Kuykendall Hall East,8/19/2018 8:00,17
Kuykendall Hall East,8/19/2018 9:00,15
Kuykendall Hall East,8/19/2018 10:00,21
Kuykendall Hall East,8/19/2018 11:00,45
Kuykendall Hall East,8/19/2018 12:00,36
Kuykendall Hall East,8/19/2018 13:00,27
Kuykendall Hall East,8/19/2018 14:00,29
Kuykendall Hall East,8/19/2018 15:00,34
Kuykendall Hall East,8/19/2018 16:00,29
Kuykendall Hall East,8/19/2018 17:00,21
Kuykendall Hall East,8/19/2018 18:00,20
Kuykendall Hall East,8/19/2018 19:00,24
Kuykendall Hall East,8/19/2018 20:00,13
Kuykendall Hall East,8/19/2018 21:00,6
Kuykendall Hall East,8/19/2018 22:00,11
Kuykendall Hall East,8/19/2018 23:00,8
Kuykendall Hall East,8/20/2018 0:00,5
Kuykendall Hall East,8/20/2018 1:00,6
Kuykendall Hall East,8/20/2018 2:00,5
Kuykendall Hall East,8/20/2018 3:00,6
Kuykendall Hall East,8/20/2018 4:00,6
Kuykendall Hall East,8/20/2018 5:00,11
Kuykendall Hall East,8/20/2018 6:00,39
Kuykendall Hall East,8/20/2018 7:00,119
Kuykendall Hall East,8/20/2018 8:00,310
Kuykendall Hall East,8/20/2018 9:00,561
Kuykendall Hall East,8/20/2018 10:00,669
Kuykendall Hall East,8/20/2018 11:00,642
Kuykendall Hall East,8/20/2018 12:00,544
Kuykendall Hall East,8/20/2018 13:00,633
Kuykendall Hall East,8/20/2018 14:00,518
Kuykendall Hall East,8/20/2018 15:00,305
Kuykendall Hall East,8/20/2018 16:00,250
Kuykendall Hall East,8/20/2018 17:00,96
Kuykendall Hall East,8/20/2018 18:00,58
Kuykendall Hall East,8/20/2018 19:00,29
Kuykendall Hall East,8/20/2018 20:00,23
Kuykendall Hall East,8/20/2018 21:00,15
Kuykendall Hall East,8/20/2018 22:00,17
Kuykendall Hall East,8/20/2018 23:00,8
Kuykendall Hall East,8/21/2018 0:00,6
Kuykendall Hall East,8/21/2018 1:00,7
Kuykendall Hall East,8/21/2018 2:00,6
Kuykendall Hall East,8/21/2018 3:00,6
Kuykendall Hall East,8/21/2018 4:00,5
Kuykendall Hall East,8/21/2018 5:00,7
Kuykendall Hall East,8/21/2018 6:00,30
Kuykendall Hall East,8/21/2018 7:00,79
Kuykendall Hall East,8/21/2018 8:00,368
Kuykendall Hall East,8/21/2018 9:00,327
Kuykendall Hall East,8/21/2018 10:00,609
Kuykendall Hall East,8/21/2018 11:00,836
Kuykendall Hall East,8/21/2018 12:00,396
Kuykendall Hall East,8/21/2018 13:00,633
Kuykendall Hall East,8/21/2018 14:00,502
Kuykendall Hall East,8/21/2018 15:00,263
Kuykendall Hall East,8/21/2018 16:00,173
Kuykendall Hall East,8/21/2018 17:00,63
Kuykendall Hall East,8/21/2018 18:00,48
Kuykendall Hall East,8/21/2018 19:00,22
Kuykendall Hall East,8/21/2018 20:00,20
Kuykendall Hall East,8/21/2018 21:00,19
Kuykendall Hall East,8/21/2018 22:00,16
Kuykendall Hall East,8/21/2018 23:00,8
Kuykendall Hall East,8/22/2018 0:00,6
Kuykendall Hall East,8/22/2018 1:00,7
Kuykendall Hall East,8/22/2018 2:00,6
Kuykendall Hall East,8/22/2018 3:00,6
Kuykendall Hall East,8/22/2018 4:00,6
Kuykendall Hall East,8/22/2018 5:00,12
Kuykendall Hall East,8/22/2018 6:00,23
Kuykendall Hall East,8/22/2018 7:00,83
Kuykendall Hall East,8/22/2018 8:00,294
Kuykendall Hall East,8/22/2018 9:00,447
Kuykendall Hall East,8/22/2018 10:00,504
Kuykendall Hall East,8/22/2018 11:00,565
Kuykendall Hall East,8/22/2018 12:00,616
Kuykendall Hall East,8/22/2018 13:00,579
Administration Services Building,8/16/2018 11:00,249
Administration Services Building,8/16/2018 12:00,302
Administration Services Building,8/16/2018 13:00,254
Administration Services Building,8/16/2018 14:00,266
Administration Services Building,8/16/2018 15:00,299
Administration Services Building,8/16/2018 16:00,242
Administration Services Building,8/16/2018 17:00,186
Administration Services Building,8/16/2018 18:00,126
Administration Services Building,8/16/2018 19:00,50
Administration Services Building,8/16/2018 20:00,32
Administration Services Building,8/16/2018 21:00,38
Administration Services Building,8/16/2018 22:00,20
Administration Services Building,8/16/2018 23:00,9
Administration Services Building,8/17/2018 0:00,10
Administration Services Building,8/17/2018 1:00,11
Administration Services Building,8/17/2018 2:00,6
Administration Services Building,8/17/2018 3:00,9
Administration Services Building,8/17/2018 4:00,10
Administration Services Building,8/17/2018 5:00,14
Administration Services Building,8/17/2018 6:00,37
Administration Services Building,8/17/2018 7:00,48
Administration Services Building,8/17/2018 8:00,93
Administration Services Building,8/17/2018 9:00,99
Administration Services Building,8/17/2018 10:00,106
Administration Services Building,8/17/2018 11:00,103
Administration Services Building,8/17/2018 12:00,123
Administration Services Building,8/17/2018 13:00,125
Administration Services Building,8/17/2018 14:00,143
Administration Services Building,8/17/2018 15:00,97
Administration Services Building,8/17/2018 16:00,78
Administration Services Building,8/17/2018 17:00,54
Administration Services Building,8/17/2018 18:00,44
Administration Services Building,8/17/2018 19:00,39
Administration Services Building,8/17/2018 20:00,30
Administration Services Building,8/17/2018 21:00,28
Administration Services Building,8/17/2018 22:00,26
Administration Services Building,8/17/2018 23:00,17
Administration Services Building,8/18/2018 0:00,13
Administration Services Building,8/18/2018 1:00,12
Administration Services Building,8/18/2018 2:00,7
Administration Services Building,8/18/2018 3:00,5
Administration Services Building,8/18/2018 4:00,8
Administration Services Building,8/18/2018 5:00,8
Administration Services Building,8/18/2018 6:00,14
Administration Services Building,8/18/2018 7:00,23
Administration Services Building,8/18/2018 8:00,50
Administration Services Building,8/18/2018 9:00,94
Administration Services Building,8/18/2018 10:00,65
Administration Services Building,8/18/2018 11:00,81
Administration Services Building,8/18/2018 12:00,67
Administration Services Building,8/18/2018 13:00,97
Administration Services Building,8/18/2018 14:00,85
Administration Services Building,8/18/2018 15:00,59
Administration Services Building,8/18/2018 16:00,46
Administration Services Building,8/18/2018 17:00,55
Administration Services Building,8/18/2018 18:00,52
Administration Services Building,8/18/2018 19:00,29
Administration Services Building,8/18/2018 20:00,27
Administration Services Building,8/18/2018 21:00,17
Administration Services Building,8/18/2018 22:00,16
Administration Services Building,8/18/2018 23:00,14
Administration Services Building,8/19/2018 0:00,13
Administration Services Building,8/19/2018 1:00,9
Administration Services Building,8/19/2018 2:00,8
Administration Services Building,8/19/2018 3:00,7
Administration Services Building,8/19/2018 4:00,7
Administration Services Building,8/19/2018 5:00,12
Administration Services Building,8/19/2018 6:00,19
Administration Services Building,8/19/2018 7:00,21
Administration Services Building,8/19/2018 8:00,37
Administration Services Building,8/19/2018 9:00,72
Administration Services Building,8/19/2018 10:00,64
Administration Services Building,8/19/2018 11:00,65
Administration Services Building,8/19/2018 12:00,85
Administration Services Building,8/19/2018 13:00,80
Administration Services Building,8/19/2018 14:00,102
Administration Services Building,8/19/2018 15:00,49
Administration Services Building,8/19/2018 16:00,53
Administration Services Building,8/19/2018 17:00,53
Administration Services Building,8/19/2018 18:00,39
Administration Services Building,8/19/2018 19:00,45
Administration Services Building,8/19/2018 20:00,32
Administration Services Building,8/19/2018 21:00,27
Administration Services Building,8/19/2018 22:00,15
Administration Services Building,8/19/2018 23:00,14
Administration Services Building,8/20/2018 0:00,8
Administration Services Building,8/20/2018 1:00,7
Administration Services Building,8/20/2018 2:00,10
Administration Services Building,8/20/2018 3:00,7
Administration Services Building,8/20/2018 4:00,9
Administration Services Building,8/20/2018 5:00,33
Administration Services Building,8/20/2018 6:00,117
Administration Services Building,8/20/2018 7:00,247
Administration Services Building,8/20/2018 8:00,468
Administration Services Building,8/20/2018 9:00,454
Administration Services Building,8/20/2018 10:00,493
Administration Services Building,8/20/2018 11:00,491
Administration Services Building,8/20/2018 12:00,494
Administration Services Building,8/20/2018 13:00,425
Administration Services Building,8/20/2018 14:00,473
Administration Services Building,8/20/2018 15:00,445
Administration Services Building,8/20/2018 16:00,394
Administration Services Building,8/20/2018 17:00,346
Administration Services Building,8/20/2018 18:00,237
Administration Services Building,8/20/2018 19:00,120
Administration Services Building,8/20/2018 20:00,102
Administration Services Building,8/20/2018 21:00,47
Administration Services Building,8/20/2018 22:00,27
Administration Services Building,8/20/2018 23:00,19
Administration Services Building,8/21/2018 0:00,19
Administration Services Building,8/21/2018 1:00,10
Administration Services Building,8/21/2018 2:00,14
Administration Services Building,8/21/2018 3:00,13
Administration Services Building,8/21/2018 4:00,11
Administration Services Building,8/21/2018 5:00,41
Administration Services Building,8/21/2018 6:00,122
Administration Services Building,8/21/2018 7:00,271
Administration Services Building,8/21/2018 8:00,448
Administration Services Building,8/21/2018 9:00,314
Administration Services Building,8/21/2018 10:00,420
Administration Services Building,8/21/2018 11:00,378
Administration Services Building,8/21/2018 12:00,323
Administration Services Building,8/21/2018 13:00,520
Administration Services Building,8/21/2018 14:00,419
Administration Services Building,8/21/2018 15:00,352
Administration Services Building,8/21/2018 16:00,365
Administration Services Building,8/21/2018 17:00,315
Administration Services Building,8/21/2018 18:00,231
Administration Services Building,8/21/2018 19:00,141
Administration Services Building,8/21/2018 20:00,99
Administration Services Building,8/21/2018 21:00,66
Administration Services Building,8/21/2018 22:00,39
Administration Services Building,8/21/2018 23:00,24
Administration Services Building,8/22/2018 0:00,19
Administration Services Building,8/22/2018 1:00,16
Administration Services Building,8/22/2018 2:00,14
Administration Services Building,8/22/2018 3:00,14
Administration Services Building,8/22/2018 4:00,13
Administration Services Building,8/22/2018 5:00,42
Administration Services Building,8/22/2018 6:00,127
Administration Services Building,8/22/2018 7:00,224
Administration Services Building,8/22/2018 8:00,400
Administration Services Building,8/22/2018 9:00,356
Administration Services Building,8/22/2018 10:00,378
Administration Services Building,8/22/2018 11:00,374
Administration Services Building,8/22/2018 12:00,422
Administration Services Building,8/22/2018 13:00,485
Law School,8/16/2018 11:00,396
Law School,8/16/2018 12:00,445
Law School,8/16/2018 13:00,388
Law School,8/16/2018 14:00,303
Law School,8/16/2018 15:00,362
Law School,8/16/2018 16:00,415
Law School,8/16/2018 17:00,339
Law School,8/16/2018 18:00,266
Law School,8/16/2018 19:00,138
Law School,8/16/2018 20:00,98
Law School,8/16/2018 21:00,79
Law School,8/16/2018 22:00,36
Law School,8/16/2018 23:00,31
Law School,8/17/2018 0:00,32
Law School,8/17/2018 1:00,19
Law School,8/17/2018 2:00,15
Law School,8/17/2018 3:00,21
Law School,8/17/2018 4:00,15
Law School,8/17/2018 5:00,26
Law School,8/17/2018 6:00,62
Law School,8/17/2018 7:00,103
Law School,8/17/2018 8:00,164
Law School,8/17/2018 9:00,223
Law School,8/17/2018 10:00,250
Law School,8/17/2018 11:00,267
Law School,8/17/2018 12:00,209
Law School,8/17/2018 13:00,266
Law School,8/17/2018 14:00,227
Law School,8/17/2018 15:00,194
Law School,8/17/2018 16:00,224
Law School,8/17/2018 17:00,183
Law School,8/17/2018 18:00,155
Law School,8/17/2018 19:00,136
Law School,8/17/2018 20:00,88
Law School,8/17/2018 21:00,97
Law School,8/17/2018 22:00,84
Law School,8/17/2018 23:00,49
Law School,8/18/2018 0:00,28
Law School,8/18/2018 1:00,23
Law School,8/18/2018 2:00,14
Law School,8/18/2018 3:00,16
Law School,8/18/2018 4:00,15
Law School,8/18/2018 5:00,19
Law School,8/18/2018 6:00,39
Law School,8/18/2018 7:00,44
Law School,8/18/2018 8:00,114
Law School,8/18/2018 9:00,170
Law School,8/18/2018 10:00,171
Law School,8/18/2018 11:00,199
Law School,8/18/2018 12:00,178
Law School,8/18/2018 13:00,192
Law School,8/18/2018 14:00,175
Law School,8/18/2018 15:00,138
Law School,8/18/2018 16:00,136
Law School,8/18/2018 17:00,150
Law School,8/18/2018 18:00,119
Law School,8/18/2018 19:00,101
Law School,8/18/2018 20:00,58
Law School,8/18/2018 21:00,56
Law School,8/18/2018 22:00,51
Law School,8/18/2018 23:00,37
Law School,8/19/2018 0:00,38
Law School,8/19/2018 1:00,29
Law School,8/19/2018 2:00,17
Law School,8/19/2018 3:00,18
Law School,8/19/2018 4:00,16
Law School,8/19/2018 5:00,23
Law School,8/19/2018 6:00,31
Law School,8/19/2018 7:00,49
Law School,8/19/2018 8:00,100
Law School,8/19/2018 9:00,122
Law School,8/19/2018 10:00,155
Law School,8/19/2018 11:00,163
Law School,8/19/2018 12:00,188
Law School,8/19/2018 13:00,161
Law School,8/19/2018 14:00,145
Law School,8/19/2018 15:00,158
Law School,8/19/2018 16:00,126
Law School,8/19/2018 17:00,141
Law School,8/19/2018 18:00,125
Law School,8/19/2018 19:00,128
Law School,8/19/2018 20:00,75
Law School,8/19/2018 21:00,57
Law School,8/19/2018 22:00,35
Law School,8/19/2018 23:00,37
Law School,8/20/2018 0:00,20
Law School,8/20/2018 1:00,15
Law School,8/20/2018 2:00,16
Law School,8/20/2018 3:00,11
Law School,8/20/2018 4:00,16
Law School,8/20/2018 5:00,94
Law School,8/20/2018 6:00,217
Law School,8/20/2018 7:00,504
Law School,8/20/2018 8:00,715
Law School,8/20/2018 9:00,667
Law School,8/20/2018 10:00,552
Law School,8/20/2018 11:00,635
Law School,8/20/2018 12:00,657
Law School,8/20/2018 13:00,724
Law School,8/20/2018 14:00,678
Law School,8/20/2018 15:00,627
Law School,8/20/2018 16:00,768
Law School,8/20/2018 17:00,712
Law School,8/20/2018 18:00,575
Law School,8/20/2018 19:00,334
Law School,8/20/2018 20:00,238
Law School,8/20/2018 21:00,121
Law School,8/20/2018 22:00,67
Law School,8/20/2018 23:00,45
Law School,8/21/2018 0:00,24
Law School,8/21/2018 1:00,15
Law School,8/21/2018 2:00,15
Law School,8/21/2018 3:00,14
Law School,8/21/2018 4:00,19
Law School,8/21/2018 5:00,68
Law School,8/21/2018 6:00,224
Law School,8/21/2018 7:00,411
Law School,8/21/2018 8:00,848
Law School,8/21/2018 9:00,548
Law School,8/21/2018 10:00,623
Law School,8/21/2018 11:00,789
Law School,8/21/2018 12:00,601
Law School,8/21/2018 13:00,774
Law School,8/21/2018 14:00,762
Law School,8/21/2018 15:00,537
Law School,8/21/2018 16:00,779
Law School,8/21/2018 17:00,580
Law School,8/21/2018 18:00,478
Law School,8/21/2018 19:00,364
Law School,8/21/2018 20:00,263
Law School,8/21/2018 21:00,168
Law School,8/21/2018 22:00,99
Law School,8/21/2018 23:00,35
Law School,8/22/2018 0:00,29
Law School,8/22/2018 1:00,19
Law School,8/22/2018 2:00,12
Law School,8/22/2018 3:00,13
Law School,8/22/2018 4:00,14
Law School,8/22/2018 5:00,82
Law School,8/22/2018 6:00,183
Law School,8/22/2018 7:00,449
Law School,8/22/2018 8:00,821
Law School,8/22/2018 9:00,713
Law School,8/22/2018 10:00,555
Law School,8/22/2018 11:00,687
Law School,8/22/2018 12:00,702
